Entry Number,Entry Date,Arrival Date,Broker Ref. No.,Part Number,Primary HTS,CPSC Commercial Description,CPSC Certifier ID,CPSC Product ID Number,CPSC Product ID Version Number,CPSC Intended Use,CPSC Intended Use Description
CHQ-5049688-6,9/1/2026,9/1/2026,4019779,V2022,6105202010,L/S CORONADO HENLEY - RELAXED,VUORI,V2022,D0457D5B,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,V2119,6110303041,PONTO PERFORMANCE CREW 2.0,VUORI,V2119,B834083B,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,V2119,6110303041,PONTO PERFORMANCE CREW 2.0,VUORI,V2119,B834083B,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,V2119,6110303041,PONTO PERFORMANCE CREW 2.0,VUORI,V2119,B834083B,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,V2119,6110303041,PONTO PERFORMANCE CREW 2.0,VUORI,V2119,B834083B,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,V2119,6110303041,PONTO PERFORMANCE CREW 2.0,VUORI,V2119,B834083B,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,VW1469,6110303059,L/S HALO ESSENTIAL CREW TEE,VUORI,VW1469,9D7C56E7,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,VW1469,6110303059,L/S HALO ESSENTIAL CREW TEE,VUORI,VW1469,9D7C56E7,,
CHQ-5049689-4,9/1/2026,9/1/2026,4019909,VW1469,6110303059,L/S HALO ESSENTIAL CREW TEE,VUORI,VW1469,9D7C56E7,,
CHQ-5050277-4,9/7/2026,9/11/2026,4068825,VW4574,6104632006,DAILY TRACK LEGGING,VUORI,VW4574,5973DF1B,,
CHQ-5050815-1,9/7/2026,9/11/2026,4080952,VW1643,6212109020,DAILY LAYERED BRA,VUORI,VW1643,D335218E,,
CHQ-5051277-3,9/7/2026,9/11/2026,4087669,VW4574,6104632006,DAILY TRACK LEGGING,VUORI,VW4574,5973DF1B,,
CHQ-5051570-1,9/8/2026,9/7/2026,4109663,V4103,6103431520,CORONADO PANT CLASSIC FIT 30,VUORI,V4103,0C59AEE2,,
CHQ-5051571-9,9/8/2026,9/7/2026,4109658,V4103,6103431520,CORONADO PANT CLASSIC FIT 30,VUORI,V4103,0C59AEE2,,
